Nome,Tipo,Sub-Tipo,Local,Imagem,Descrição,Interconexão 1,Interconexão 2,Interconexão 3,Interconexão 4,Interconexão 5,Interconexão 6,Interconexão 7,Interconexão 8,Interconexão 9,Interconexão 10,Interconexão 11,Interconexão 12,Interconexão 13,Interconexão 14,Interconexão 15
Avenida Domingos Ferreira,Local,Logradouro,Boa Viagem,https://st2.depositphotos.com/2274151/6490/i/450/depositphotos_64900007-stock-photo-zumba-grunge-violet-seal-isolated.jpg,"In ullamcorper, felis vitae mattis semper, sapien sem vulputate nunc, a interdum tortor turpis a mauris. Donec posuere mauris ac lectus tempus laoreet. Nullam eu metus quis sapien pharetra gravida. Maecenas eu nibh vel ex tincidunt rutrum dignissim sit amet urna. Praesent ante augue, tempus eu nibh at, viverra fringilla dolor. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Suspendisse dignissim erat felis, in tincidunt turpis dignissim vitae. Cras pulvinar tempus nibh vitae eleifend. Aliquam volutpat vehicula dapibus. Mauris in tincidunt mi. Sed a dui felis. Mauris ut odio quis lacus vulputate ullamcorper. Curabitur leo velit, mollis non dui sit amet, placerat accumsan nibh. Aenean mattis augue ac mollis fermentum. Donec id volutpat nibh. Mauris et urna at urna fringilla suscipit.",Castelinho,Domingos Ferreira,Augusto Lucena,,,,,,,,,,,,
Avenida Guararapes,Local,Logradouro,Santo Antonio,https://st2.depositphotos.com/2274151/6490/i/450/depositphotos_64900007-stock-photo-zumba-grunge-violet-seal-isolated.jpg,"In ullamcorper, felis vitae mattis semper, sapien sem vulputate nunc, a interdum tortor turpis a mauris. Donec posuere mauris ac lectus tempus laoreet. Nullam eu metus quis sapien pharetra gravida. Maecenas eu nibh vel ex tincidunt rutrum dignissim sit amet urna. Praesent ante augue, tempus eu nibh at, viverra fringilla dolor. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Suspendisse dignissim erat felis, in tincidunt turpis dignissim vitae. Cras pulvinar tempus nibh vitae eleifend. Aliquam volutpat vehicula dapibus. Mauris in tincidunt mi. Sed a dui felis. Mauris ut odio quis lacus vulputate ullamcorper. Curabitur leo velit, mollis non dui sit amet, placerat accumsan nibh. Aenean mattis augue ac mollis fermentum. Donec id volutpat nibh. Mauris et urna at urna fringilla suscipit.",Rua da Praia,Rua do Sol,Novaes Filho,Carlos Pena Filho,Edificio dos Correios,Savoy,,,,,,,,,
Avenida Marechal Mascarenhas de Morais,Local,Logradouro,Imbiribeira,https://st2.depositphotos.com/2274151/6490/i/450/depositphotos_64900007-stock-photo-zumba-grunge-violet-seal-isolated.jpg,"In ullamcorper, felis vitae mattis semper, sapien sem vulputate nunc, a interdum tortor turpis a mauris. Donec posuere mauris ac lectus tempus laoreet. Nullam eu metus quis sapien pharetra gravida. Maecenas eu nibh vel ex tincidunt rutrum dignissim sit amet urna. Praesent ante augue, tempus eu nibh at, viverra fringilla dolor. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Suspendisse dignissim erat felis, in tincidunt turpis dignissim vitae. Cras pulvinar tempus nibh vitae eleifend. Aliquam volutpat vehicula dapibus. Mauris in tincidunt mi. Sed a dui felis. Mauris ut odio quis lacus vulputate ullamcorper. Curabitur leo velit, mollis non dui sit amet, placerat accumsan nibh. Aenean mattis augue ac mollis fermentum. Donec id volutpat nibh. Mauris et urna at urna fringilla suscipit.",Mascarenhas de Morais,Lagoa do Araça,,,,,,,,,,,,,
Avenida Mario Melo,Local,Logradouro,Boa Vista,http://adrianascheid.zumba.com/Zumba.jpg,"In ullamcorper, felis vitae mattis semper, sapien sem vulputate nunc, a interdum tortor turpis a mauris. Donec posuere mauris ac lectus tempus laoreet. Nullam eu metus quis sapien pharetra gravida. Maecenas eu nibh vel ex tincidunt rutrum dignissim sit amet urna. Praesent ante augue, tempus eu nibh at, viverra fringilla dolor. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Suspendisse dignissim erat felis, in tincidunt turpis dignissim vitae. Cras pulvinar tempus nibh vitae eleifend. Aliquam volutpat vehicula dapibus. Mauris in tincidunt mi. Sed a dui felis. Mauris ut odio quis lacus vulputate ullamcorper. Curabitur leo velit, mollis non dui sit amet, placerat accumsan nibh. Aenean mattis augue ac mollis fermentum. Donec id volutpat nibh. Mauris et urna at urna fringilla suscipit.",Mario Melo,Parque 13 de Maio,,,,,,,,,,,,,
Avenida Marques de Olinda,Local,Logradouro,Recife Antigo,http://adrianascheid.zumba.com/Zumba.jpg,"In ullamcorper, felis vitae mattis semper, sapien sem vulputate nunc, a interdum tortor turpis a mauris. Donec posuere mauris ac lectus tempus laoreet. Nullam eu metus quis sapien pharetra gravida. Maecenas eu nibh vel ex tincidunt rutrum dignissim sit amet urna. Praesent ante augue, tempus eu nibh at, viverra fringilla dolor. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Suspendisse dignissim erat felis, in tincidunt turpis dignissim vitae. Cras pulvinar tempus nibh vitae eleifend. Aliquam volutpat vehicula dapibus. Mauris in tincidunt mi. Sed a dui felis. Mauris ut odio quis lacus vulputate ullamcorper. Curabitur leo velit, mollis non dui sit amet, placerat accumsan nibh. Aenean mattis augue ac mollis fermentum. Donec id volutpat nibh. Mauris et urna at urna fringilla suscipit.",Marco Zero,Avenida da Madre de Deus,Avenida Rio Branco,Marques de Olinda,Guerra dos Mascates,,,,,,,,,,
Avenida Rio Branco,Local,Logradouro,Recife Antigo,http://adrianascheid.zumba.com/Zumba.jpg,"Duis fringilla nibh ac turpis scelerisque, quis pharetra dolor maximus. Aliquam erat volutpat. Morbi sed neque nisi. Interdum et malesuada fames ac ante ipsum primis in faucibus. Donec felis est, eleifend sit amet sapien ultrices, consectetur pulvinar tortor. Donec rhoncus nibh vitae sollicitudin sollicitudin. Vivamus urna dolor, efficitur ut cursus id, viverra quis neque. Nulla non velit a lorem pretium placerat eu non purus.",Avenida da Madre de Deus,Barão do Rio Branco,Avenida Marques de Olinda,Marco Zero,Rua do Bom Jesus,,,,,,,,,,
Avenida Rui Barbosa,Local,Logradouro,Graças,http://adrianascheid.zumba.com/Zumba.jpg,"Duis fringilla nibh ac turpis scelerisque, quis pharetra dolor maximus. Aliquam erat volutpat. Morbi sed neque nisi. Interdum et malesuada fames ac ante ipsum primis in faucibus. Donec felis est, eleifend sit amet sapien ultrices, consectetur pulvinar tortor. Donec rhoncus nibh vitae sollicitudin sollicitudin. Vivamus urna dolor, efficitur ut cursus id, viverra quis neque. Nulla non velit a lorem pretium placerat eu non purus.",Jardim do Baobá,Academia Pernambucana de Letras,Ponte D'Uchôa,Jardim do Baobá,Colégio Damas,Colégio Vera Cruz,Colégio São Luís,Colégio Agnes,Avenida Rui Barbosa,,,,,,
Avenida Visconde de Suassuna,Local,Logradouro,Boa Vista,http://adrianascheid.zumba.com/Zumba.jpg,"Duis fringilla nibh ac turpis scelerisque, quis pharetra dolor maximus. Aliquam erat volutpat. Morbi sed neque nisi. Interdum et malesuada fames ac ante ipsum primis in faucibus. Donec felis est, eleifend sit amet sapien ultrices, consectetur pulvinar tortor. Donec rhoncus nibh vitae sollicitudin sollicitudin. Vivamus urna dolor, efficitur ut cursus id, viverra quis neque. Nulla non velit a lorem pretium placerat eu non purus.",Cemitério de Santo Amaro,Visconde de Suassuna,,,,,,,,,,,,,
Azeredo Coutinho (Bispo),Personagem,,,http://adrianascheid.zumba.com/Zumba.jpg,"Duis fringilla nibh ac turpis scelerisque, quis pharetra dolor maximus. Aliquam erat volutpat. Morbi sed neque nisi. Interdum et malesuada fames ac ante ipsum primis in faucibus. Donec felis est, eleifend sit amet sapien ultrices, consectetur pulvinar tortor. Donec rhoncus nibh vitae sollicitudin sollicitudin. Vivamus urna dolor, efficitur ut cursus id, viverra quis neque. Nulla non velit a lorem pretium placerat eu non purus.",Dom Cardoso Ayres,Abreu e Lima,Questão Religiosa,Seminário de Olinda,,,,,,,,,,,
Bacia do Pina,Ponto,Rio,Pina,http://adrianascheid.zumba.com/Zumba.jpg,"Duis fringilla nibh ac turpis scelerisque, quis pharetra dolor maximus. Aliquam erat volutpat. Morbi sed neque nisi. Interdum et malesuada fames ac ante ipsum primis in faucibus. Donec felis est, eleifend sit amet sapien ultrices, consectetur pulvinar tortor. Donec rhoncus nibh vitae sollicitudin sollicitudin. Vivamus urna dolor, efficitur ut cursus id, viverra quis neque. Nulla non velit a lorem pretium placerat eu non purus.",Rio Capibaribe,Rio Beberibe,Cais José Estelita,Ponte Paulo Guerra,Cais José Estelita,Cabanga Iate Clube,Casa de Banhos,Rio Beberibe,Bacia do Pina,,,,,,
Banhistas do Pina,Local,Clube de Carnaval,PIna,http://adrianascheid.zumba.com/Zumba.jpg,"Duis fringilla nibh ac turpis scelerisque, quis pharetra dolor maximus. Aliquam erat volutpat. Morbi sed neque nisi. Interdum et malesuada fames ac ante ipsum primis in faucibus. Donec felis est, eleifend sit amet sapien ultrices, consectetur pulvinar tortor. Donec rhoncus nibh vitae sollicitudin sollicitudin. Vivamus urna dolor, efficitur ut cursus id, viverra quis neque. Nulla non velit a lorem pretium placerat eu non purus.",Brasilia Teimosa,,,,,,,,,,,,,,
Banco do Nordeste,Local,Instituição,Boa Vista,http://adrianascheid.zumba.com/Zumba.jpg,"Duis fringilla nibh ac turpis scelerisque, quis pharetra dolor maximus. Aliquam erat volutpat. Morbi sed neque nisi. Interdum et malesuada fames ac ante ipsum primis in faucibus. Donec felis est, eleifend sit amet sapien ultrices, consectetur pulvinar tortor. Donec rhoncus nibh vitae sollicitudin sollicitudin. Vivamus urna dolor, efficitur ut cursus id, viverra quis neque. Nulla non velit a lorem pretium placerat eu non purus.",Cid Sampaio,,,,,,,,,,,,,,
Barão de Souza Leão,Personagem,,,http://adrianascheid.zumba.com/Zumba.jpg,"Duis fringilla nibh ac turpis scelerisque, quis pharetra dolor maximus. Aliquam erat volutpat. Morbi sed neque nisi. Interdum et malesuada fames ac ante ipsum primis in faucibus. Donec felis est, eleifend sit amet sapien ultrices, consectetur pulvinar tortor. Donec rhoncus nibh vitae sollicitudin sollicitudin. Vivamus urna dolor, efficitur ut cursus id, viverra quis neque. Nulla non velit a lorem pretium placerat eu non purus.",Avenida Barão de Souza Leão,Joaquim Nabuco,,,,,,,,,,,,,
Barão do Rio Branco,Personagem,,,http://adrianascheid.zumba.com/Zumba.jpg,"Duis fringilla nibh ac turpis scelerisque, quis pharetra dolor maximus. Aliquam erat volutpat. Morbi sed neque nisi. Interdum et malesuada fames ac ante ipsum primis in faucibus. Donec felis est, eleifend sit amet sapien ultrices, consectetur pulvinar tortor. Donec rhoncus nibh vitae sollicitudin sollicitudin. Vivamus urna dolor, efficitur ut cursus id, viverra quis neque. Nulla non velit a lorem pretium placerat eu non purus.",Marco Zero,Avenida Rio Branco,,,,,,,,,,,,,
Barbosa Lima Sobrinho,Personagem,,,http://adrianascheid.zumba.com/Zumba.jpg,"Duis fringilla nibh ac turpis scelerisque, quis pharetra dolor maximus. Aliquam erat volutpat. Morbi sed neque nisi. Interdum et malesuada fames ac ante ipsum primis in faucibus. Donec felis est, eleifend sit amet sapien ultrices, consectetur pulvinar tortor. Donec rhoncus nibh vitae sollicitudin sollicitudin. Vivamus urna dolor, efficitur ut cursus id, viverra quis neque. Nulla non velit a lorem pretium placerat eu non purus.",Palácio do Campo das Princesas,Faculdade de Direito do Recife,Miguel Arraes,Agamenon Magalhães,Ponte Motocolombo,,,,,,,,,,
Barreto de Menezes,Personagem,,,http://adrianascheid.zumba.com/Zumba.jpg,"Duis fringilla nibh ac turpis scelerisque, quis pharetra dolor maximus. Aliquam erat volutpat. Morbi sed neque nisi. Interdum et malesuada fames ac ante ipsum primis in faucibus. Donec felis est, eleifend sit amet sapien ultrices, consectetur pulvinar tortor. Donec rhoncus nibh vitae sollicitudin sollicitudin. Vivamus urna dolor, efficitur ut cursus id, viverra quis neque. Nulla non velit a lorem pretium placerat eu non purus.",Rua do Bom Jesus,Arsenal da Marinha,Invasão Holandesa,Cruzeiro do Forte,,,,,,,,,,,
Barão de Lucena,Personagem,,,http://adrianascheid.zumba.com/Zumba.jpg,"Duis fringilla nibh ac turpis scelerisque, quis pharetra dolor maximus. Aliquam erat volutpat. Morbi sed neque nisi. Interdum et malesuada fames ac ante ipsum primis in faucibus. Donec felis est, eleifend sit amet sapien ultrices, consectetur pulvinar tortor. Donec rhoncus nibh vitae sollicitudin sollicitudin. Vivamus urna dolor, efficitur ut cursus id, viverra quis neque. Nulla non velit a lorem pretium placerat eu non purus.",Hospital Barão de Lucena,Ponte da Boa Vista,Mercado de São José,Palácio do Campo das Princesas,,,,,,,,,,,
Batalha do Monte das Tabocas,Fato Histórico,Batalha,,http://adrianascheid.zumba.com/Zumba.jpg,"Duis fringilla nibh ac turpis scelerisque, quis pharetra dolor maximus. Aliquam erat volutpat. Morbi sed neque nisi. Interdum et malesuada fames ac ante ipsum primis in faucibus. Donec felis est, eleifend sit amet sapien ultrices, consectetur pulvinar tortor. Donec rhoncus nibh vitae sollicitudin sollicitudin. Vivamus urna dolor, efficitur ut cursus id, viverra quis neque. Nulla non velit a lorem pretium placerat eu non purus.",Invasão Holandesa,Batalha dos Guararapes,Dias Cardoso,Fernandes Vieira,,,,,,,,,,,
Batutas de São José,Local,Clube de Carnaval,Afogados,http://adrianascheid.zumba.com/Zumba.jpg,"Duis fringilla nibh ac turpis scelerisque, quis pharetra dolor maximus. Aliquam erat volutpat. Morbi sed neque nisi. Interdum et malesuada fames ac ante ipsum primis in faucibus. Donec felis est, eleifend sit amet sapien ultrices, consectetur pulvinar tortor. Donec rhoncus nibh vitae sollicitudin sollicitudin. Vivamus urna dolor, efficitur ut cursus id, viverra quis neque. Nulla non velit a lorem pretium placerat eu non purus.",Ponte Motocolombo,Batutas de São José,,,,,,,,,,,,,
Benção de São Felix,Fato Histórico,Evento Religoso,,http://adrianascheid.zumba.com/Zumba.jpg,"Duis fringilla nibh ac turpis scelerisque, quis pharetra dolor maximus. Aliquam erat volutpat. Morbi sed neque nisi. Interdum et malesuada fames ac ante ipsum primis in faucibus. Donec felis est, eleifend sit amet sapien ultrices, consectetur pulvinar tortor. Donec rhoncus nibh vitae sollicitudin sollicitudin. Vivamus urna dolor, efficitur ut cursus id, viverra quis neque. Nulla non velit a lorem pretium placerat eu non purus.",Igreja da Penha,,,,,,,,,,,,,,
Bernardo Vieira de Melo,Personagem,,,http://adrianascheid.zumba.com/Zumba.jpg,"Duis fringilla nibh ac turpis scelerisque, quis pharetra dolor maximus. Aliquam erat volutpat. Morbi sed neque nisi. Interdum et malesuada fames ac ante ipsum primis in faucibus. Donec felis est, eleifend sit amet sapien ultrices, consectetur pulvinar tortor. Donec rhoncus nibh vitae sollicitudin sollicitudin. Vivamus urna dolor, efficitur ut cursus id, viverra quis neque. Nulla non velit a lorem pretium placerat eu non purus.",Confederação do Equador,,,,,,,,,,,,,,
Bezerra Coutinho,Personagem,,,http://adrianascheid.zumba.com/Zumba.jpg,"Duis fringilla nibh ac turpis scelerisque, quis pharetra dolor maximus. Aliquam erat volutpat. Morbi sed neque nisi. Interdum et malesuada fames ac ante ipsum primis in faucibus. Donec felis est, eleifend sit amet sapien ultrices, consectetur pulvinar tortor. Donec rhoncus nibh vitae sollicitudin sollicitudin. Vivamus urna dolor, efficitur ut cursus id, viverra quis neque. Nulla non velit a lorem pretium placerat eu non purus.",UFPE,Faculdade de Medicina,,,,,,,,,,,,,
Biblioteca Pública do Estado de Pernambuco,Local,Biblioteca,Boa Viagem,http://adrianascheid.zumba.com/Zumba.jpg,"Duis fringilla nibh ac turpis scelerisque, quis pharetra dolor maximus. Aliquam erat volutpat. Morbi sed neque nisi. Interdum et malesuada fames ac ante ipsum primis in faucibus. Donec felis est, eleifend sit amet sapien ultrices, consectetur pulvinar tortor. Donec rhoncus nibh vitae sollicitudin sollicitudin. Vivamus urna dolor, efficitur ut cursus id, viverra quis neque. Nulla non velit a lorem pretium placerat eu non purus.",Parque 13 de Maio,Francisco do Rego Barros,,,,,,,,,,,,,
Borges da Fonsesca,Personagem,,,http://adrianascheid.zumba.com/Zumba.jpg,"Duis fringilla nibh ac turpis scelerisque, quis pharetra dolor maximus. Aliquam erat volutpat. Morbi sed neque nisi. Interdum et malesuada fames ac ante ipsum primis in faucibus. Donec felis est, eleifend sit amet sapien ultrices, consectetur pulvinar tortor. Donec rhoncus nibh vitae sollicitudin sollicitudin. Vivamus urna dolor, efficitur ut cursus id, viverra quis neque. Nulla non velit a lorem pretium placerat eu non purus.",Revolução Praieira,João Roma,Pedro Ivo,,,,,,,,,,,,
Brasilia Teimosa,Local,Bairro,Pina,http://adrianascheid.zumba.com/Zumba.jpg,"Duis fringilla nibh ac turpis scelerisque, quis pharetra dolor maximus. Aliquam erat volutpat. Morbi sed neque nisi. Interdum et malesuada fames ac ante ipsum primis in faucibus. Donec felis est, eleifend sit amet sapien ultrices, consectetur pulvinar tortor. Donec rhoncus nibh vitae sollicitudin sollicitudin. Vivamus urna dolor, efficitur ut cursus id, viverra quis neque. Nulla non velit a lorem pretium placerat eu non purus.",Maracatu Encanto do Pina,Banhistas do Pina,Cais José Estelita,,,,,,,,,,,,
Buarque de Macedo,Personagem,,,http://www.nhs.uk/Livewell/getting-started-guides/PublishingImages/T_1216_dancing_154388254_A.jpg,"Duis fringilla nibh ac turpis scelerisque, quis pharetra dolor maximus. Aliquam erat volutpat. Morbi sed neque nisi. Interdum et malesuada fames ac ante ipsum primis in faucibus. Donec felis est, eleifend sit amet sapien ultrices, consectetur pulvinar tortor. Donec rhoncus nibh vitae sollicitudin sollicitudin. Vivamus urna dolor, efficitur ut cursus id, viverra quis neque. Nulla non velit a lorem pretium placerat eu non purus.",Ponte Buarque de Macedo,,,,,,,,,,,,,,
